doctor_id,date,hours_scheduled,hours_utilized
D57,16-02-2025,8,7.1
D108,17-12-2025,8,6.7
D37,04-03-2025,8,6
D34,20-12-2025,8,7.2
D13,01-11-2025,8,4.3
D67,04-10-2025,8,3.7
D38,29-04-2025,8,5.8
D18,21-08-2025,8,4.6
D57,27-06-2025,8,5.8
D24,09-12-2025,8,5.5
D72,20-07-2025,8,5.7
D97,14-02-2025,8,3.9
D146,11-03-2025,8,3.2
D149,06-08-2025,8,4.7
D139,13-09-2025,8,3.3
D8,05-01-2025,8,5.6
D56,24-02-2025,8,5.3
D138,25-04-2025,8,3.5
D34,09-09-2025,8,5.7
D100,29-12-2025,8,4.8
D62,13-08-2025,8,7.7
D54,08-06-2025,8,6.8
D25,25-08-2025,8,6.8
D100,16-08-2025,8,7.9
D143,17-01-2025,8,3
D11,27-07-2025,8,5.3
D81,02-02-2025,8,4.1
D121,08-06-2025,8,7.9
D5,07-06-2025,8,7.4
D128,11-09-2025,8,3.5
D96,04-04-2025,8,6.5
D137,23-01-2025,8,7.6
D58,08-06-2025,8,7.8
D42,23-08-2025,8,4.1
D14,29-10-2025,8,3.8
D124,01-03-2025,8,4.9
D26,06-03-2025,8,6.4
D126,22-06-2025,8,7.1
D40,26-05-2025,8,4.5
D12,24-01-2025,8,3.7
D32,24-04-2025,8,7
D47,04-02-2025,8,4.4
D128,23-09-2025,8,7.8
D98,04-07-2025,8,3.8
D10,20-08-2025,8,5
D68,26-12-2025,8,5.9
D116,18-09-2025,8,7.9
D127,28-01-2025,8,4
D129,29-01-2025,8,4
D64,15-10-2025,8,5.1
D139,24-10-2025,8,6.3
D8,10-11-2025,8,6.6
D2,10-01-2025,8,7.3
D141,15-11-2025,8,7.6
D96,03-04-2025,8,6.1
D26,22-10-2025,8,7.4
D145,30-12-2025,8,7.8
D76,19-11-2025,8,3.9
D111,18-01-2025,8,7.6
D128,19-07-2025,8,4.9
D84,12-02-2025,8,7
D48,10-03-2025,8,5.1
D116,04-08-2025,8,5
D126,14-01-2025,8,4.5
D108,25-09-2025,8,4.7
D55,09-02-2025,8,3.3
D69,01-06-2025,8,6.3
D96,29-08-2025,8,4.9
D11,28-04-2025,8,7
D138,10-08-2025,8,5.7
D140,05-01-2025,8,5.6
D145,30-05-2025,8,7.4
D13,15-11-2025,8,5.8
D102,01-02-2025,8,4.9
D108,23-02-2025,8,6.2
D87,04-12-2025,8,3.9
D65,30-09-2025,8,5.9
D121,01-05-2025,8,5.1
D28,22-10-2025,8,6.3
D11,21-08-2025,8,5
D132,05-03-2025,8,5.3
D83,02-01-2025,8,3.2
D41,01-03-2025,8,7.8
D40,11-11-2025,8,3.1
D119,11-05-2025,8,3.8
D24,19-02-2025,8,3.1
D132,20-08-2025,8,6.6
D23,04-08-2025,8,5.7
D143,10-11-2025,8,8
D59,12-12-2025,8,7.4
D94,13-09-2025,8,3.8
D84,07-09-2025,8,3.4
D87,07-09-2025,8,5.9
D12,13-08-2025,8,7.2
D128,01-02-2025,8,3.5
D113,25-04-2025,8,6.6
D143,14-04-2025,8,3.8
D127,09-02-2025,8,7.2
D114,04-09-2025,8,4.4
D56,03-02-2025,8,4.9
D16,04-08-2025,8,4.7
D14,31-03-2025,8,5.7
D84,18-06-2025,8,7.9
D90,12-10-2025,8,7.7
D11,24-10-2025,8,3.1
D139,21-02-2025,8,4.1
D75,03-05-2025,8,4.5
D81,18-07-2025,8,5.6
D6,01-05-2025,8,7.4
D26,04-01-2025,8,3.3
D28,29-07-2025,8,8
D103,30-06-2025,8,6.7
D26,25-05-2025,8,7.3
D93,30-01-2025,8,5.8
D5,19-09-2025,8,4.3
D138,22-11-2025,8,6.4
D44,25-02-2025,8,5.6
D122,21-07-2025,8,3
D90,09-07-2025,8,6.1
D56,26-11-2025,8,6.8
D113,05-12-2025,8,7.4
D134,12-10-2025,8,4.2
D108,23-05-2025,8,4
D21,20-02-2025,8,7.3
D20,22-08-2025,8,3.1
D32,14-12-2025,8,5.3
D7,16-09-2025,8,7.7
D9,03-08-2025,8,5.7
D26,16-11-2025,8,6
D91,02-01-2025,8,6.2
D107,04-08-2025,8,3.1
D75,26-01-2025,8,4.8
D26,09-08-2025,8,7.6
D129,22-09-2025,8,3.2
D117,16-09-2025,8,4
D130,26-11-2025,8,3.9
D65,26-05-2025,8,4.9
D42,15-07-2025,8,7.8
D99,06-03-2025,8,3.6
D147,29-05-2025,8,3.3
D116,16-11-2025,8,6.9
D128,20-03-2025,8,4.1
D119,15-03-2025,8,6.7
D14,23-02-2025,8,5.7
D16,31-07-2025,8,7.8
D102,05-04-2025,8,6
D136,25-01-2025,8,6.7
D77,19-02-2025,8,3.7
D100,22-03-2025,8,6.5
D77,16-03-2025,8,7.9
D55,14-12-2025,8,6.5
D88,22-09-2025,8,5.6
D3,28-04-2025,8,8
D30,08-03-2025,8,5.6
D123,26-10-2025,8,7.7
D71,14-11-2025,8,4.1
D115,15-09-2025,8,6.1
D57,25-10-2025,8,3.4
D18,17-07-2025,8,4.3
D27,28-04-2025,8,5.6
D150,04-08-2025,8,4.5
D92,06-12-2025,8,4.6
D42,18-12-2025,8,4.7
D137,25-01-2025,8,4.8
D122,22-06-2025,8,4.8
D98,06-08-2025,8,5.8
D115,29-08-2025,8,6.3
D107,27-03-2025,8,5.9
D21,22-09-2025,8,3.1
D145,26-12-2025,8,7.4
D136,10-09-2025,8,3.1
D29,24-03-2025,8,4.7
D34,12-11-2025,8,4.3
D115,21-08-2025,8,6.7
D137,31-03-2025,8,6.1
D1,20-08-2025,8,7.8
D88,12-09-2025,8,6
D60,27-03-2025,8,4
D103,09-12-2025,8,5.8
D42,04-06-2025,8,3.7
D81,20-07-2025,8,4.3
D123,24-08-2025,8,7
D25,16-09-2025,8,3.8
D28,11-01-2025,8,6.1
D124,27-07-2025,8,4.8
D141,21-12-2025,8,4.5
D8,20-09-2025,8,5
D115,04-05-2025,8,5.4
D11,15-06-2025,8,5.5
D85,01-11-2025,8,6
D88,16-08-2025,8,3
D134,23-09-2025,8,4.9
D85,25-08-2025,8,4.8
D140,24-02-2025,8,3.6
D135,13-11-2025,8,3.9
D26,10-03-2025,8,4.7
D116,19-05-2025,8,6.9
D102,25-10-2025,8,6.7
D123,02-10-2025,8,6.5
D3,28-07-2025,8,6.9
D6,14-10-2025,8,5.1
D9,23-07-2025,8,5.1
D130,22-08-2025,8,6.8
D6,30-01-2025,8,3.1
D61,18-03-2025,8,4.7
D36,21-07-2025,8,6.8
D100,02-05-2025,8,3.9
D110,16-06-2025,8,4.6
D138,25-06-2025,8,7.7
D72,07-07-2025,8,3.6
D21,16-12-2025,8,4.9
D20,10-11-2025,8,3.1
D138,10-12-2025,8,4.2
D79,04-12-2025,8,3.6
D3,16-05-2025,8,6.1
D31,30-05-2025,8,8
D58,15-04-2025,8,5.6
D63,13-11-2025,8,3.2
D101,02-02-2025,8,3.7
D11,07-05-2025,8,6.9
D17,13-02-2025,8,4.6
D39,17-05-2025,8,4.5
D31,06-12-2025,8,7
D58,15-07-2025,8,5.7
D142,08-10-2025,8,5.5
D46,14-11-2025,8,6.9
D112,12-12-2025,8,5.4
D134,05-08-2025,8,6.5
D100,01-09-2025,8,7.5
D73,11-10-2025,8,6.4
D11,28-03-2025,8,3.4
D101,05-02-2025,8,4.7
D100,15-08-2025,8,4
D88,05-02-2025,8,3.1
D28,08-02-2025,8,5.3
D5,21-05-2025,8,7.8
D103,26-02-2025,8,7.7
D103,27-06-2025,8,7.8
D85,06-03-2025,8,5.3
D34,22-12-2025,8,4.4
D94,17-02-2025,8,4.6
D82,13-07-2025,8,4.8
D52,13-06-2025,8,7.1
D24,06-04-2025,8,5.1
D121,13-03-2025,8,4.9
D115,05-03-2025,8,4.7
D117,08-02-2025,8,6.7
D77,05-01-2025,8,3
D3,13-11-2025,8,3.3
D111,25-08-2025,8,7.6
D130,29-01-2025,8,6.5
D100,16-11-2025,8,3.7
D138,11-01-2025,8,3.2
D108,08-07-2025,8,7.9
D86,30-06-2025,8,7
D135,17-11-2025,8,4.3
D48,17-09-2025,8,4.1
D115,07-07-2025,8,3.5
D90,09-08-2025,8,4
D129,11-04-2025,8,3.1
D112,14-02-2025,8,5.5
D134,19-10-2025,8,6.3
D66,29-04-2025,8,5.1
D8,14-07-2025,8,5.1
D34,28-01-2025,8,6.6
D108,22-07-2025,8,7.4
D57,28-10-2025,8,5.8
D11,21-11-2025,8,5.7
D103,30-09-2025,8,6.4
D36,11-05-2025,8,3.5
D93,16-10-2025,8,6.2
D29,06-07-2025,8,6.8
D75,05-06-2025,8,3.9
D109,26-12-2025,8,6.8
D25,02-08-2025,8,3.2
D150,19-11-2025,8,7
D104,29-04-2025,8,3.8
D57,07-03-2025,8,4.7
D117,03-11-2025,8,6.2
D56,20-12-2025,8,5.4
D84,18-04-2025,8,3
D62,11-03-2025,8,3.6
D87,27-02-2025,8,4.6
D45,21-06-2025,8,4.7
D66,23-11-2025,8,4.5
D71,19-12-2025,8,4.6
D68,18-04-2025,8,3.1
D46,14-12-2025,8,6.1
D16,27-08-2025,8,4.3
D45,25-05-2025,8,5.7
D50,11-11-2025,8,5.7
D40,03-04-2025,8,7.2
D108,07-12-2025,8,7.8
D127,14-10-2025,8,3.8
D105,19-08-2025,8,4.6
D103,10-02-2025,8,3
D12,23-11-2025,8,6.3
D22,25-02-2025,8,6.7
D134,15-09-2025,8,4.6
D123,11-02-2025,8,3.2
D43,21-02-2025,8,6.9
D148,08-11-2025,8,5.7
D48,04-02-2025,8,6.4
D76,30-08-2025,8,6.4
D32,09-08-2025,8,4.8
D123,14-07-2025,8,7.5
D119,03-01-2025,8,6.5
D148,18-07-2025,8,4.6
D1,26-11-2025,8,5.9
D132,23-11-2025,8,5.8
D127,06-06-2025,8,5
D19,15-02-2025,8,6.7
D3,22-11-2025,8,4.3
D55,24-10-2025,8,3.3
D136,17-11-2025,8,4.9
D70,18-01-2025,8,7.8
D117,14-09-2025,8,7
D136,25-04-2025,8,4.1
D19,11-11-2025,8,4.7
D80,27-05-2025,8,4.9
D83,20-11-2025,8,7.9
D24,09-05-2025,8,5.3
D47,07-12-2025,8,5.7
D87,22-05-2025,8,4.4
D114,08-01-2025,8,5.1
D72,23-09-2025,8,5.2
D39,05-03-2025,8,6.6
D45,14-05-2025,8,5.4
D21,09-08-2025,8,6.9
D24,16-11-2025,8,7.3
D26,08-04-2025,8,3.6
D124,31-08-2025,8,3.4
D9,23-12-2025,8,7.8
D4,01-02-2025,8,4.8
D128,25-08-2025,8,6.4
D45,29-09-2025,8,6.1
D10,21-02-2025,8,4.7
D33,07-05-2025,8,6.5
D50,23-12-2025,8,6.4
D79,02-07-2025,8,4.2
D78,28-01-2025,8,5.7
D122,31-07-2025,8,3.5
D72,20-04-2025,8,3.6
D43,22-09-2025,8,6
D58,13-08-2025,8,5.7
D101,08-10-2025,8,3.2
D144,28-06-2025,8,5.5
D99,03-08-2025,8,7.3
D124,24-01-2025,8,7.2
D14,05-10-2025,8,3.6
D128,31-01-2025,8,3
D58,21-11-2025,8,3.8
D85,02-01-2025,8,3.7
D47,22-02-2025,8,3
D25,04-02-2025,8,6.3
D87,25-05-2025,8,4.9
D131,05-10-2025,8,6.6
D131,21-10-2025,8,7.8
D24,18-12-2025,8,5.8
D47,04-07-2025,8,3.1
D131,22-10-2025,8,3.5
D138,17-06-2025,8,3.8
D45,05-11-2025,8,4.6
D129,10-06-2025,8,6.9
D3,15-10-2025,8,6.8
D68,25-05-2025,8,5.5
D84,25-09-2025,8,5.5
D80,28-06-2025,8,6.6
D48,13-07-2025,8,5.5
D84,11-04-2025,8,6.2
D85,26-10-2025,8,3.9
D138,22-01-2025,8,5.5
D130,30-12-2025,8,5.1
D128,27-07-2025,8,4.9
D134,27-01-2025,8,7
D138,17-12-2025,8,5.5
D74,27-02-2025,8,3.8
D110,18-02-2025,8,5.5
D130,27-11-2025,8,5.4
D142,22-01-2025,8,3.4
D63,02-05-2025,8,4.9
D117,28-10-2025,8,5
D116,29-05-2025,8,7.1
D90,29-04-2025,8,6
D8,15-08-2025,8,7.7
D56,14-11-2025,8,4
D138,19-08-2025,8,7.9
D28,22-05-2025,8,3.8
D135,05-01-2025,8,6.8
D73,03-09-2025,8,5
D106,10-01-2025,8,6.8
D65,07-07-2025,8,7.9
D2,03-06-2025,8,3
D59,15-04-2025,8,4.7
D31,21-10-2025,8,3.8
D1,07-09-2025,8,5.7
D9,20-04-2025,8,3
D63,12-05-2025,8,4.1
D108,21-06-2025,8,4.6
D35,28-02-2025,8,6
D116,31-01-2025,8,3.5
D134,17-07-2025,8,6
D96,19-06-2025,8,4.2
D26,10-06-2025,8,4.4
D111,31-07-2025,8,5.4
D82,18-05-2025,8,5.3
D54,28-06-2025,8,5.2
D132,06-09-2025,8,6.8
D63,03-11-2025,8,6.8
D8,03-12-2025,8,3.4
D112,28-06-2025,8,5.9
D59,28-10-2025,8,5.4
D91,18-11-2025,8,5
D76,02-11-2025,8,7.7
D147,03-06-2025,8,5.5
D68,22-04-2025,8,3.4
D127,17-12-2025,8,4.6
D127,25-12-2025,8,3.6
D40,24-08-2025,8,6
D105,09-01-2025,8,4.2
D53,22-03-2025,8,3.8
D126,15-04-2025,8,4.4
D92,14-07-2025,8,3.2
D83,08-09-2025,8,6.7
D84,07-07-2025,8,4.2
D140,16-03-2025,8,7.2
D53,09-08-2025,8,5.6
D10,15-02-2025,8,3.7
D4,09-11-2025,8,3.7
D140,31-01-2025,8,3.1
D130,29-08-2025,8,7.1
D25,18-09-2025,8,7.6
D52,26-11-2025,8,7.6
D99,08-03-2025,8,7.3
D119,16-08-2025,8,5.4
D145,20-08-2025,8,3.1
D113,20-02-2025,8,4.4
D13,07-12-2025,8,3.6
D13,10-08-2025,8,5.2
D12,06-07-2025,8,5.5
D68,16-04-2025,8,4.7
D93,10-02-2025,8,4.9
D11,10-08-2025,8,6.6
D28,05-10-2025,8,4.3
D6,09-10-2025,8,4.4
D14,04-02-2025,8,3.6
D100,30-05-2025,8,6.3
D13,24-09-2025,8,3.1
D86,05-11-2025,8,7.9
D71,17-01-2025,8,4.8
D123,08-02-2025,8,5.4
D89,07-08-2025,8,6.3
D107,03-02-2025,8,4.8
D12,21-08-2025,8,4.8
D93,17-04-2025,8,7.2
D10,05-05-2025,8,3.7
D23,08-05-2025,8,7.7
D107,21-12-2025,8,6.5
D74,02-01-2025,8,4.8
D48,06-01-2025,8,4.4
D127,01-12-2025,8,6.2
D121,20-08-2025,8,6
D29,30-08-2025,8,7.4
D70,22-09-2025,8,4.8
D39,04-09-2025,8,5.6
D44,17-11-2025,8,5.3
D91,06-12-2025,8,5.6
D114,02-09-2025,8,3.5
D105,30-08-2025,8,5.9
D44,26-01-2025,8,6.5
D92,25-09-2025,8,7.6
D108,31-05-2025,8,7.9
D95,13-10-2025,8,7.5
D102,14-12-2025,8,5.8
D48,18-07-2025,8,6.1
D37,23-11-2025,8,5.8
D112,25-12-2025,8,6.1
D27,08-01-2025,8,5.5
D140,03-11-2025,8,6.3
D150,05-06-2025,8,5.3
D56,19-05-2025,8,5.9
D142,01-12-2025,8,7.1
D100,16-09-2025,8,5.3
D122,07-01-2025,8,6
D115,20-04-2025,8,3.3
D25,31-01-2025,8,5.1
D77,17-05-2025,8,3.6
D8,07-04-2025,8,4.3
D30,09-01-2025,8,4.1
D90,01-01-2025,8,4.9
D1,26-05-2025,8,3.3
D135,13-10-2025,8,4
D13,26-09-2025,8,4.4
D101,21-07-2025,8,4.1
D107,19-10-2025,8,6.2
D56,28-03-2025,8,6.4
D121,05-06-2025,8,6.4
D98,15-05-2025,8,3.9
D108,01-02-2025,8,7.1
D4,01-09-2025,8,6.8
D142,30-01-2025,8,3.4
D10,11-03-2025,8,4.5
D144,11-03-2025,8,5
D120,26-07-2025,8,3.7
D35,04-05-2025,8,5.9
D102,13-07-2025,8,7.3
D132,08-08-2025,8,4.6
D41,25-02-2025,8,5
D127,30-05-2025,8,6.9
D80,29-05-2025,8,4.1
D84,08-01-2025,8,4.1
D9,26-05-2025,8,3.3
D35,04-09-2025,8,7.4
D24,08-12-2025,8,5.5
D147,12-11-2025,8,7.3
D30,23-05-2025,8,7.5
D100,12-01-2025,8,6.1
D103,04-02-2025,8,5
D20,16-02-2025,8,4.7
D53,30-09-2025,8,3.9
D72,14-06-2025,8,3.9
D84,04-11-2025,8,3.6
D123,19-12-2025,8,3.4
D120,27-07-2025,8,7.3
D148,16-02-2025,8,3.5
D122,09-10-2025,8,7.5
D71,26-10-2025,8,5.5
D43,09-06-2025,8,7
D32,06-08-2025,8,6.2
D88,17-11-2025,8,5.6
D92,06-08-2025,8,4.1
D66,08-04-2025,8,3.2
D24,08-08-2025,8,4.1
D114,23-09-2025,8,6.4
D52,23-08-2025,8,4.7
D58,13-01-2025,8,5.4
D53,05-07-2025,8,5.4
D96,10-01-2025,8,3.3
D61,29-11-2025,8,3.5
D84,18-01-2025,8,6.3
D112,13-03-2025,8,4.6
D77,26-01-2025,8,5.9
D103,24-07-2025,8,7.5
D51,11-05-2025,8,5.8
D144,21-07-2025,8,6.7
D146,15-09-2025,8,3.9
D148,08-11-2025,8,6.5
D104,31-05-2025,8,7
D47,30-11-2025,8,3.9
D133,06-10-2025,8,3.9
D113,27-01-2025,8,6.2
D1,23-11-2025,8,3.9
D136,14-08-2025,8,7.6
D34,20-06-2025,8,4.9
D131,22-09-2025,8,7.5
D89,10-05-2025,8,7
D145,20-01-2025,8,4.9
D29,02-09-2025,8,7.9
D58,01-02-2025,8,3.1
D60,19-05-2025,8,7.8
D139,21-04-2025,8,3.1
D80,08-09-2025,8,4.6
D1,30-03-2025,8,6.7
D116,01-02-2025,8,6.7
D87,09-08-2025,8,6.8
D57,12-12-2025,8,4.7
D48,14-05-2025,8,4.4
D61,27-03-2025,8,4.1
D61,19-12-2025,8,7.3
D2,13-02-2025,8,5.9
D50,03-10-2025,8,7.5
D113,02-11-2025,8,6.8
D105,29-12-2025,8,3.6
D138,15-11-2025,8,7.2
D57,28-08-2025,8,6.1
D105,06-03-2025,8,4.5
D62,01-06-2025,8,5.6
D126,31-07-2025,8,4.2
D146,29-01-2025,8,6.8
D14,16-12-2025,8,7.9
D137,08-05-2025,8,4.5
D103,25-09-2025,8,6.4
D139,27-01-2025,8,6
D98,20-01-2025,8,4.6
D8,16-07-2025,8,7.3
D44,01-09-2025,8,7.2
D4,23-10-2025,8,7.7
D1,23-08-2025,8,5.7
D50,30-06-2025,8,7.5
D109,02-06-2025,8,3.5
D98,15-08-2025,8,5.8
D149,17-03-2025,8,3.9
D63,25-03-2025,8,8
D87,12-09-2025,8,6.4
D51,17-03-2025,8,7.2
D78,04-05-2025,8,7.8
D24,14-02-2025,8,5.7
D145,22-08-2025,8,7.7
D75,17-07-2025,8,4.3
D23,18-08-2025,8,4.5
D135,20-10-2025,8,3.8
D38,20-08-2025,8,7.8
D29,13-04-2025,8,7.1
D148,02-06-2025,8,3.9
D63,22-10-2025,8,5.5
D83,21-01-2025,8,4.9
D103,25-09-2025,8,6.6
D79,14-12-2025,8,6.4
D80,31-05-2025,8,3.3
D15,11-04-2025,8,4.1
D35,17-12-2025,8,5.7
D125,12-08-2025,8,6.4
D2,20-10-2025,8,6.8
D120,10-03-2025,8,3.8
D81,18-11-2025,8,4.4
D58,19-03-2025,8,4.2
D7,13-04-2025,8,7.8
D69,25-02-2025,8,7
D44,13-03-2025,8,6.1
D15,20-04-2025,8,7.8
D1,12-07-2025,8,5.4
D93,10-12-2025,8,5.6
D45,15-03-2025,8,3.4
D4,18-07-2025,8,6
D137,12-12-2025,8,4.2
D60,04-11-2025,8,6.7
D97,31-10-2025,8,4.9
D27,14-09-2025,8,3.8
D99,22-12-2025,8,7.9
D103,30-10-2025,8,4.4
D37,05-08-2025,8,6.5
D76,15-10-2025,8,4.1
D55,05-08-2025,8,5.9
D56,12-10-2025,8,3
D84,13-06-2025,8,5.9
D82,22-02-2025,8,4.7
D76,24-09-2025,8,5.7
D30,20-03-2025,8,7.5
D82,21-07-2025,8,7.5
D20,25-09-2025,8,4.7
D126,20-05-2025,8,6.9
D80,01-07-2025,8,6.9
D142,30-05-2025,8,4.2
D116,11-11-2025,8,3.5
D128,01-10-2025,8,3.5
D31,22-08-2025,8,5.1
D42,21-07-2025,8,6.7
D131,26-03-2025,8,4.1
D10,12-03-2025,8,4.9
D76,26-09-2025,8,8
D141,19-12-2025,8,4.1
D51,24-03-2025,8,3.1
D90,13-01-2025,8,4.3
D118,31-05-2025,8,5.6
D19,20-12-2025,8,5.4
D108,18-10-2025,8,3.2
D93,10-04-2025,8,4.3
D96,20-08-2025,8,3.6
D150,08-03-2025,8,6.3
D19,14-10-2025,8,6.1
D55,13-04-2025,8,7.9
D51,12-08-2025,8,5.5
D110,26-10-2025,8,4.2
D75,12-03-2025,8,8
D103,10-02-2025,8,7.1
D24,30-01-2025,8,6.3
D52,26-02-2025,8,5.6
D117,15-07-2025,8,3.7
D31,28-11-2025,8,3
D138,10-08-2025,8,7.8
D134,04-06-2025,8,7.1
D20,12-01-2025,8,6.2
D49,29-06-2025,8,6.9
D5,16-11-2025,8,7.7
D136,07-06-2025,8,7.4
D21,16-01-2025,8,4.5
D115,06-01-2025,8,4
D3,09-02-2025,8,7
D7,11-11-2025,8,4.3
D52,21-01-2025,8,4
D11,19-02-2025,8,5.8
D45,12-10-2025,8,5.8
D19,04-02-2025,8,5.6
D141,24-05-2025,8,4.8
D95,07-11-2025,8,5.8
D16,27-06-2025,8,4.5
D135,31-05-2025,8,6.7
D29,30-05-2025,8,6.2
D6,29-07-2025,8,5.4
D2,11-07-2025,8,3.4
D96,06-02-2025,8,4.4
D69,11-03-2025,8,7.8
D107,28-09-2025,8,6.5
D108,30-12-2025,8,6
D2,07-08-2025,8,5.9
D111,14-12-2025,8,6.1
D65,29-05-2025,8,5.4
D67,16-12-2025,8,7.4
D115,26-04-2025,8,6.4
D109,01-10-2025,8,7.6
D143,07-10-2025,8,4
D90,20-02-2025,8,3.8
D144,14-04-2025,8,4.7
D133,19-06-2025,8,5.1
D147,03-11-2025,8,4.2
D72,29-12-2025,8,5.4
D150,02-08-2025,8,5.6
D13,10-10-2025,8,4.8
D121,20-05-2025,8,3.1
D119,28-09-2025,8,6.6
D97,26-11-2025,8,5
D19,13-12-2025,8,6.7
D31,01-08-2025,8,7.3
D78,06-10-2025,8,6.4
D12,05-09-2025,8,5.2
D85,09-06-2025,8,6.1
D126,07-08-2025,8,5.1
D4,04-03-2025,8,7.4
D50,13-10-2025,8,4.4
D16,04-01-2025,8,4.8
D139,14-12-2025,8,4.3
D51,11-02-2025,8,3.7
D18,16-09-2025,8,7.8
D20,20-12-2025,8,7.8
D74,03-05-2025,8,6.8
D79,05-09-2025,8,7.8
D141,25-10-2025,8,6.7
D80,14-08-2025,8,6.2
D20,10-09-2025,8,5.3
D146,06-10-2025,8,7.9
D115,18-11-2025,8,6
D117,04-02-2025,8,3.2
D141,22-10-2025,8,5.9
D91,06-08-2025,8,6.3
D35,06-12-2025,8,5.2
D28,18-11-2025,8,5.6
D150,03-11-2025,8,7.5
D137,18-07-2025,8,6.1
D66,20-06-2025,8,6.6
D63,21-12-2025,8,7.4
D43,19-11-2025,8,5.5
D62,04-08-2025,8,8
D90,14-04-2025,8,5.4
D107,21-10-2025,8,3.6
D67,29-11-2025,8,3
D48,20-01-2025,8,5.4
D72,27-04-2025,8,3.2
D120,01-08-2025,8,7.7
D134,05-12-2025,8,3.4
D128,30-12-2025,8,5
D84,03-09-2025,8,7.4
D119,04-04-2025,8,3.7
D134,05-07-2025,8,5.2
D131,07-10-2025,8,3.7
D9,07-06-2025,8,4.6
D82,30-06-2025,8,5
D60,31-05-2025,8,8
D75,08-02-2025,8,7.3
D106,21-08-2025,8,3.9
D92,14-01-2025,8,5.9
D130,18-06-2025,8,6.8
D63,08-01-2025,8,6.3
D40,09-03-2025,8,5
D128,30-12-2025,8,8
D146,18-02-2025,8,4.3
D3,08-09-2025,8,4.5
D142,14-12-2025,8,4.4
D118,24-09-2025,8,3.7
D4,12-07-2025,8,6.3
D81,23-11-2025,8,6.3
D141,22-01-2025,8,7.1
D92,07-04-2025,8,5.3
D38,04-09-2025,8,6.6
D42,26-03-2025,8,5.6
D37,04-07-2025,8,3.7
D131,30-01-2025,8,3.6
D82,06-10-2025,8,4.7
D66,08-07-2025,8,4.7
D63,16-08-2025,8,5.3
D150,15-03-2025,8,3.7
D59,06-10-2025,8,6.6
D89,22-01-2025,8,4.2
D37,07-01-2025,8,3.3
D70,01-08-2025,8,5.7
D72,12-11-2025,8,4.4
D45,27-08-2025,8,3.4
D30,27-01-2025,8,4.3
D132,28-06-2025,8,3.4
D70,25-08-2025,8,6.4
D118,16-04-2025,8,4.6
D104,30-12-2025,8,6.7
D89,03-01-2025,8,8
D110,19-08-2025,8,5.8
D118,07-11-2025,8,4.5
D30,30-12-2025,8,7.5
D17,02-02-2025,8,6.6
D111,25-07-2025,8,5.6
D103,22-10-2025,8,6.2
D86,21-02-2025,8,6.5
D87,18-07-2025,8,5.5
D37,03-05-2025,8,7.4
D119,31-08-2025,8,5.3
D124,17-07-2025,8,7.9
D22,04-02-2025,8,6.1
D33,01-08-2025,8,3.4
D56,19-11-2025,8,7.7
D28,14-04-2025,8,6.7
D87,10-12-2025,8,4.5
D125,22-03-2025,8,6.2
D83,24-01-2025,8,3.7
D15,23-04-2025,8,3.8
D86,07-09-2025,8,6
D19,09-01-2025,8,6.2
D38,30-07-2025,8,7.6
D102,29-05-2025,8,5.9
D34,20-05-2025,8,6.3
D6,22-03-2025,8,6.8
D136,15-06-2025,8,3.6
D147,02-09-2025,8,3.4
D62,25-06-2025,8,4.4
D19,16-10-2025,8,5.5
D1,22-07-2025,8,6.2
D77,13-04-2025,8,5
D96,17-03-2025,8,8
D69,05-12-2025,8,4.8
D106,24-12-2025,8,6.3
D46,30-04-2025,8,3.1
D83,26-03-2025,8,6.8
D121,03-10-2025,8,3.3
D65,13-11-2025,8,3.9
D69,01-11-2025,8,4.3
D116,12-12-2025,8,7.2
D89,02-07-2025,8,7.6
D15,12-07-2025,8,5
D54,29-06-2025,8,3.2
D1,27-12-2025,8,3.7
D81,18-05-2025,8,6.5
D102,12-07-2025,8,3.4
D39,04-09-2025,8,5.9
D63,02-03-2025,8,4.3
D81,04-09-2025,8,7.2
D2,14-03-2025,8,6.2
D25,16-08-2025,8,6.2
D108,30-08-2025,8,5.9
D56,29-05-2025,8,7.8
D150,01-05-2025,8,4.6
D112,23-01-2025,8,5
D8,26-04-2025,8,3.1
D1,30-04-2025,8,4.5
D17,24-12-2025,8,4.9
D86,21-11-2025,8,6.9
D71,03-09-2025,8,5.6
D150,11-11-2025,8,5.8
D100,04-07-2025,8,4.1
D20,17-01-2025,8,4.3
D50,04-12-2025,8,4.3
D16,23-08-2025,8,6.7
D44,02-11-2025,8,3.1
D80,13-10-2025,8,4.9
D149,25-01-2025,8,7.9
D4,25-09-2025,8,7.4
D36,16-01-2025,8,3.6
D121,17-05-2025,8,4
D73,16-11-2025,8,7.7
D90,16-08-2025,8,6.9
D138,30-03-2025,8,7.1
D139,20-02-2025,8,3.3
D141,30-11-2025,8,7
D27,10-12-2025,8,6.2
D118,04-06-2025,8,6.5
D92,12-12-2025,8,4.5
D72,01-04-2025,8,5.7
D105,27-10-2025,8,7.5
D28,06-10-2025,8,4
D51,30-12-2025,8,7.2
D26,02-08-2025,8,3.5
D143,28-08-2025,8,3.2
D6,21-04-2025,8,7.5
D24,18-10-2025,8,3.6
D89,28-11-2025,8,5.9
D130,26-07-2025,8,5.6
D96,15-11-2025,8,8
D145,06-11-2025,8,7.3
D22,19-12-2025,8,4.2
